site,ssp,period,variable,ens_mean
Philko_Makati,ssp126,end,etccdi_r95p,639.51
Philko_Makati,ssp126,end,etccdi_rx1day,35.75
Philko_Makati,ssp126,end,etccdi_rx5day,87.06
Philko_Makati,ssp126,end,etccdi_sdii,13.43
Philko_Makati,ssp126,end,etccdi_su,365.1
Philko_Makati,ssp126,end,etccdi_tnn,26.03
Philko_Makati,ssp126,end,etccdi_tr,365.2
Philko_Makati,ssp126,end,etccdi_txx,32.88
Philko_Makati,ssp126,end,etccdi_wbgt,28.14
Philko_Makati,ssp126,end,etccdi_wsdi,25.4
Philko_Makati,ssp126,far,etccdi_cdd,27.4
Philko_Makati,ssp126,far,etccdi_cwd,74.1
Philko_Makati,ssp126,far,etccdi_fd,0.0
Philko_Makati,ssp126,far,etccdi_r95p,656.47
Philko_Makati,ssp126,far,etccdi_rx1day,37.47
Philko_Makati,ssp126,far,etccdi_rx5day,92.84
Philko_Makati,ssp126,far,etccdi_sdii,13.01
Philko_Makati,ssp126,far,etccdi_su,364.8
Philko_Makati,ssp126,far,etccdi_tnn,25.99
Philko_Makati,ssp126,far,etccdi_tr,365.3
Philko_Makati,ssp126,far,etccdi_txx,32.9
Philko_Makati,ssp126,far,etccdi_wbgt,28.14
Philko_Makati,ssp126,far,etccdi_wsdi,27.2
Philko_Makati,ssp126,mid,etccdi_cdd,39.4
Philko_Makati,ssp126,mid,etccdi_cwd,78.8
Philko_Makati,ssp126,mid,etccdi_fd,0.0
Philko_Makati,ssp126,mid,etccdi_r95p,561.1
Philko_Makati,ssp126,mid,etccdi_rx1day,31.8
Philko_Makati,ssp126,mid,etccdi_rx5day,81.88
Philko_Makati,ssp126,mid,etccdi_sdii,13.28
Philko_Makati,ssp126,mid,etccdi_su,364.2
Philko_Makati,ssp126,mid,etccdi_tnn,25.82
Philko_Makati,ssp126,mid,etccdi_tr,365.2
Philko_Makati,ssp126,mid,etccdi_txx,32.66
Philko_Makati,ssp126,mid,etccdi_wbgt,27.95
Philko_Makati,ssp126,mid,etccdi_wsdi,29.9
Philko_Makati,ssp126,near,etccdi_cdd,47.9
Philko_Makati,ssp126,near,etccdi_cwd,47.0
Philko_Makati,ssp126,near,etccdi_fd,0.0
Philko_Makati,ssp126,near,etccdi_r95p,758.33
Philko_Makati,ssp126,near,etccdi_rx1day,37.73
Philko_Makati,ssp126,near,etccdi_rx5day,99.26
Philko_Makati,ssp126,near,etccdi_sdii,13.98
Philko_Makati,ssp126,near,etccdi_su,364.7
Philko_Makati,ssp126,near,etccdi_tnn,25.2
Philko_Makati,ssp126,near,etccdi_tr,365.2
Philko_Makati,ssp126,near,etccdi_txx,32.25
Philko_Makati,ssp126,near,etccdi_wbgt,27.51
Philko_Makati,ssp126,near,etccdi_wsdi,15.8
Philko_Makati,ssp245,baseline,etccdi_cdd,31.4
Philko_Makati,ssp245,baseline,etccdi_cwd,78.1
Philko_Makati,ssp245,baseline,etccdi_fd,0.0
Philko_Makati,ssp245,baseline,etccdi_r95p,524.27
Philko_Makati,ssp245,baseline,etccdi_rx1day,31.17
Philko_Makati,ssp245,baseline,etccdi_rx5day,82.18
Philko_Makati,ssp245,baseline,etccdi_sdii,12.48
Philko_Makati,ssp245,baseline,etccdi_su,364.7
Philko_Makati,ssp245,baseline,etccdi_tnn,25.1
Philko_Makati,ssp245,baseline,etccdi_tr,365.3
Philko_Makati,ssp245,baseline,etccdi_txx,32.01
Philko_Makati,ssp245,baseline,etccdi_wbgt,27.35
Philko_Makati,ssp245,baseline,etccdi_wsdi,11.0
Philko_Makati,ssp245,end,etccdi_cdd,39.2
Philko_Makati,ssp245,end,etccdi_cwd,83.1
Philko_Makati,ssp245,end,etccdi_fd,0.0
Philko_Makati,ssp245,end,etccdi_r95p,815.8
Philko_Makati,ssp245,end,etccdi_rx1day,38.74
Philko_Makati,ssp245,end,etccdi_rx5day,93.87
Philko_Makati,ssp245,end,etccdi_sdii,14.48
Philko_Makati,ssp245,end,etccdi_su,365.2
Philko_Makati,ssp245,end,etccdi_tnn,26.76
Philko_Makati,ssp245,end,etccdi_tr,365.2
Philko_Makati,ssp245,end,etccdi_txx,33.78
Philko_Makati,ssp245,end,etccdi_wbgt,28.92
Philko_Makati,ssp245,end,etccdi_wsdi,60.3
Philko_Makati,ssp245,far,etccdi_cdd,42.9
Philko_Makati,ssp245,far,etccdi_cwd,69.4
Philko_Makati,ssp245,far,etccdi_fd,0.0
Philko_Makati,ssp245,far,etccdi_r95p,805.58
Philko_Makati,ssp245,far,etccdi_rx1day,36.94
Philko_Makati,ssp245,far,etccdi_rx5day,92.47
Philko_Makati,ssp245,far,etccdi_sdii,14.36
Philko_Makati,ssp245,far,etccdi_su,365.3
Philko_Makati,ssp245,far,etccdi_tnn,26.68
Philko_Makati,ssp245,far,etccdi_tr,365.3
Philko_Makati,ssp245,far,etccdi_txx,33.75
Philko_Makati,ssp245,far,etccdi_wbgt,28.78
Philko_Makati,ssp245,far,etccdi_wsdi,58.4
Philko_Makati,ssp245,mid,etccdi_cdd,36.2
Philko_Makati,ssp245,mid,etccdi_cwd,72.9
Philko_Makati,ssp245,mid,etccdi_fd,0.0
Philko_Makati,ssp245,mid,etccdi_r95p,673.83
Philko_Makati,ssp245,mid,etccdi_rx1day,31.98
Philko_Makati,ssp245,mid,etccdi_rx5day,83.92
Philko_Makati,ssp245,mid,etccdi_sdii,13.66
Philko_Makati,ssp245,mid,etccdi_su,365.2
Philko_Makati,ssp245,mid,etccdi_tnn,26.06
Philko_Makati,ssp245,mid,etccdi_tr,365.2
Philko_Makati,ssp245,mid,etccdi_txx,33.09
Philko_Makati,ssp245,mid,etccdi_wbgt,28.24
Philko_Makati,ssp245,mid,etccdi_wsdi,39.7
Philko_Makati,ssp245,near,etccdi_cdd,28.6
Philko_Makati,ssp245,near,etccdi_cwd,64.1
Philko_Makati,ssp245,near,etccdi_fd,0.0
Philko_Makati,ssp245,near,etccdi_r95p,573.4
Philko_Makati,ssp245,near,etccdi_rx1day,39.01
Philko_Makati,ssp245,near,etccdi_rx5day,93.11
Philko_Makati,ssp245,near,etccdi_sdii,13.07
Philko_Makati,ssp245,near,etccdi_su,365.2
Philko_Makati,ssp245,near,etccdi_tnn,25.32
Philko_Makati,ssp245,near,etccdi_tr,365.2
Philko_Makati,ssp245,near,etccdi_txx,32.19
Philko_Makati,ssp245,near,etccdi_wbgt,27.53
Philko_Makati,ssp245,near,etccdi_wsdi,9.0
Philko_Makati,ssp370,baseline,etccdi_cdd,30.0
Philko_Makati,ssp370,baseline,etccdi_cwd,69.4
Philko_Makati,ssp370,baseline,etccdi_fd,0.0
Philko_Makati,ssp370,baseline,etccdi_r95p,462.32
Philko_Makati,ssp370,baseline,etccdi_rx1day,33.86
Philko_Makati,ssp370,baseline,etccdi_rx5day,84.13
Philko_Makati,ssp370,baseline,etccdi_sdii,12.46
Philko_Makati,ssp370,baseline,etccdi_su,362.9
Philko_Makati,ssp370,baseline,etccdi_tnn,24.86
Philko_Makati,ssp370,baseline,etccdi_tr,365.3
Philko_Makati,ssp370,baseline,etccdi_txx,31.83
Philko_Makati,ssp370,baseline,etccdi_wbgt,27.21
Philko_Makati,ssp370,baseline,etccdi_wsdi,4.8
Philko_Makati,ssp370,end,etccdi_cdd,39.9
Philko_Makati,ssp370,end,etccdi_cwd,44.9
Philko_Makati,ssp370,end,etccdi_fd,0.0
Philko_Makati,ssp370,end,etccdi_r95p,976.79
Philko_Makati,ssp370,end,etccdi_rx1day,37.03
Philko_Makati,ssp370,end,etccdi_rx5day,93.67
Philko_Makati,ssp370,end,etccdi_sdii,16.39
Philko_Makati,ssp370,end,etccdi_su,365.2
Philko_Makati,ssp370,end,etccdi_tnn,27.78
Philko_Makati,ssp370,end,etccdi_tr,365.2
Philko_Makati,ssp370,end,etccdi_txx,35.12
Philko_Makati,ssp370,end,etccdi_wbgt,29.91
Philko_Makati,ssp370,end,etccdi_wsdi,136.2
Philko_Makati,ssp370,far,etccdi_cdd,40.8
Philko_Makati,ssp370,far,etccdi_cwd,66.3
Philko_Makati,ssp370,far,etccdi_fd,0.0
Philko_Makati,ssp370,far,etccdi_r95p,946.87
Philko_Makati,ssp370,far,etccdi_rx1day,40.38
Philko_Makati,ssp370,far,etccdi_rx5day,100.19
Philko_Makati,ssp370,far,etccdi_sdii,16.25
Philko_Makati,ssp370,far,etccdi_su,365.2
Philko_Makati,ssp370,far,etccdi_tnn,27.36
Philko_Makati,ssp370,far,etccdi_tr,365.3
Philko_Makati,ssp370,far,etccdi_txx,34.54
Philko_Makati,ssp370,far,etccdi_wbgt,29.49
Philko_Makati,ssp370,far,etccdi_wsdi,108.4
Philko_Makati,ssp370,mid,etccdi_cdd,37.6
Philko_Makati,ssp370,mid,etccdi_cwd,59.1
Philko_Makati,ssp370,mid,etccdi_fd,0.0
Philko_Makati,ssp370,mid,etccdi_r95p,921.42
Philko_Makati,ssp370,mid,etccdi_rx1day,43.36
Philko_Makati,ssp370,mid,etccdi_rx5day,101.4
Philko_Makati,ssp370,mid,etccdi_sdii,15.54
Philko_Makati,ssp370,mid,etccdi_su,364.5
Philko_Makati,ssp370,mid,etccdi_tnn,26.01
Philko_Makati,ssp370,mid,etccdi_tr,365.2
Philko_Makati,ssp370,mid,etccdi_txx,33.07
Philko_Makati,ssp370,mid,etccdi_wbgt,28.18
Philko_Makati,ssp370,mid,etccdi_wsdi,30.1
Philko_Makati,ssp370,near,etccdi_cdd,37.7
Philko_Makati,ssp370,near,etccdi_cwd,66.0
Philko_Makati,ssp370,near,etccdi_fd,0.0
Philko_Makati,ssp370,near,etccdi_r95p,697.79
Philko_Makati,ssp370,near,etccdi_rx1day,36.42
Philko_Makati,ssp370,near,etccdi_rx5day,90.43
Philko_Makati,ssp370,near,etccdi_sdii,13.63
Philko_Makati,ssp370,near,etccdi_su,365.0
Philko_Makati,ssp370,near,etccdi_tnn,25.43
Philko_Makati,ssp370,near,etccdi_tr,365.2
Philko_Makati,ssp370,near,etccdi_txx,32.33
Philko_Makati,ssp370,near,etccdi_wbgt,27.67
Philko_Makati,ssp370,near,etccdi_wsdi,11.0
Philko_Makati,ssp585,baseline,etccdi_cdd,36.9
Philko_Makati,ssp585,baseline,etccdi_cwd,88.9
Philko_Makati,ssp585,baseline,etccdi_fd,0.0
Philko_Makati,ssp585,baseline,etccdi_r95p,609.87
Philko_Makati,ssp585,baseline,etccdi_rx1day,32.76
Philko_Makati,ssp585,baseline,etccdi_rx5day,79.22
Philko_Makati,ssp585,baseline,etccdi_sdii,13.0
Philko_Makati,ssp585,baseline,etccdi_su,361.8
Philko_Makati,ssp585,baseline,etccdi_tnn,25.06
Philko_Makati,ssp585,baseline,etccdi_tr,364.8
Philko_Makati,ssp585,baseline,etccdi_txx,32.05
Philko_Makati,ssp585,baseline,etccdi_wbgt,27.33
Philko_Makati,ssp585,baseline,etccdi_wsdi,9.6
Philko_Makati,ssp585,end,etccdi_cdd,49.6
Philko_Makati,ssp585,end,etccdi_cwd,42.5
Philko_Makati,ssp585,end,etccdi_fd,0.0
Philko_Makati,ssp585,end,etccdi_r95p,1136.6
Philko_Makati,ssp585,end,etccdi_rx1day,40.51
Philko_Makati,ssp585,end,etccdi_rx5day,98.27
Philko_Makati,ssp585,end,etccdi_sdii,17.01
Philko_Makati,ssp585,end,etccdi_su,365.2
Philko_Makati,ssp585,end,etccdi_tnn,28.75
Philko_Makati,ssp585,end,etccdi_tr,365.2
Philko_Makati,ssp585,end,etccdi_txx,36.28
Philko_Makati,ssp585,end,etccdi_wbgt,30.68
Philko_Makati,ssp585,end,etccdi_wsdi,228.1
Philko_Makati,ssp585,far,etccdi_cdd,44.8
Philko_Makati,ssp585,far,etccdi_cwd,60.4
Philko_Makati,ssp585,far,etccdi_fd,0.0
Philko_Makati,ssp585,far,etccdi_r95p,1176.59
Philko_Makati,ssp585,far,etccdi_rx1day,44.01
Philko_Makati,ssp585,far,etccdi_rx5day,108.89
Philko_Makati,ssp585,far,etccdi_sdii,16.89
Philko_Makati,ssp585,far,etccdi_su,365.3
Philko_Makati,ssp585,far,etccdi_tnn,28.06
Philko_Makati,ssp585,far,etccdi_tr,365.3
Philko_Makati,ssp585,far,etccdi_txx,35.36
Philko_Makati,ssp585,far,etccdi_wbgt,30.09
Philko_Makati,ssp585,far,etccdi_wsdi,152.3
Philko_Makati,ssp585,mid,etccdi_cdd,27.4
Philko_Makati,ssp585,mid,etccdi_cwd,62.7
Philko_Makati,ssp585,mid,etccdi_fd,0.0
Philko_Makati,ssp585,mid,etccdi_r95p,1067.41
Philko_Makati,ssp585,mid,etccdi_rx1day,46.67
Philko_Makati,ssp585,mid,etccdi_rx5day,110.62
Philko_Makati,ssp585,mid,etccdi_sdii,15.75
Philko_Makati,ssp585,mid,etccdi_su,365.0
Philko_Makati,ssp585,mid,etccdi_tnn,26.21
Philko_Makati,ssp585,mid,etccdi_tr,365.2
Philko_Makati,ssp585,mid,etccdi_txx,33.27
Philko_Makati,ssp585,mid,etccdi_wbgt,28.43
Philko_Makati,ssp585,mid,etccdi_wsdi,43.5
Philko_Makati,ssp585,near,etccdi_cdd,32.1
Philko_Makati,ssp585,near,etccdi_cwd,79.0
Philko_Makati,ssp585,near,etccdi_fd,0.0
Philko_Makati,ssp585,near,etccdi_r95p,469.84
Philko_Makati,ssp585,near,etccdi_rx1day,30.31
Philko_Makati,ssp585,near,etccdi_rx5day,82.02
Philko_Makati,ssp585,near,etccdi_sdii,12.18
Philko_Makati,ssp585,near,etccdi_su,365.1
Philko_Makati,ssp585,near,etccdi_tnn,25.63
Philko_Makati,ssp585,near,etccdi_tr,365.2
Philko_Makati,ssp585,near,etccdi_txx,32.41
Philko_Makati,ssp585,near,etccdi_wbgt,27.74
Philko_Makati,ssp585,near,etccdi_wsdi,12.1
Pohang_Plant,ssp126,baseline,etccdi_cdd,24.1
Pohang_Plant,ssp126,baseline,etccdi_cwd,6.7
Pohang_Plant,ssp126,baseline,etccdi_fd,11.2
Pohang_Plant,ssp126,baseline,etccdi_r95p,508.02
Pohang_Plant,ssp126,baseline,etccdi_rx1day,50.13
Pohang_Plant,ssp126,baseline,etccdi_rx5day,76.37
Pohang_Plant,ssp126,baseline,etccdi_sdii,15.27
Pohang_Plant,ssp126,baseline,etccdi_su,8.4
Pohang_Plant,ssp126,baseline,etccdi_tnn,7.14
Pohang_Plant,ssp126,baseline,etccdi_tr,29.9
Pohang_Plant,ssp126,baseline,etccdi_txx,19.09
Pohang_Plant,ssp126,baseline,etccdi_wbgt,13.17
Pohang_Plant,ssp126,baseline,etccdi_wsdi,5.2
Pohang_Plant,ssp126,end,etccdi_cdd,33.8
Pohang_Plant,ssp126,end,etccdi_cwd,6.8
Pohang_Plant,ssp126,end,etccdi_fd,8.9
Pohang_Plant,ssp126,end,etccdi_r95p,519.21
Pohang_Plant,ssp126,end,etccdi_rx1day,46.93
Pohang_Plant,ssp126,end,etccdi_rx5day,82.41
Pohang_Plant,ssp126,end,etccdi_sdii,16.23
Pohang_Plant,ssp126,end,etccdi_su,30.8
Pohang_Plant,ssp126,end,etccdi_tnn,8.61
Pohang_Plant,ssp126,end,etccdi_tr,64.2
Pohang_Plant,ssp126,end,etccdi_txx,20.4
Pohang_Plant,ssp126,end,etccdi_wbgt,14.49
Pohang_Plant,ssp126,end,etccdi_wsdi,30.8
Pohang_Plant,ssp126,far,etccdi_cdd,23.8
Pohang_Plant,ssp126,far,etccdi_cwd,6.5
Pohang_Plant,ssp126,far,etccdi_fd,5.4
Pohang_Plant,ssp126,far,etccdi_r95p,445.18
Pohang_Plant,ssp126,far,etccdi_rx1day,47.07
Pohang_Plant,ssp126,far,etccdi_rx5day,76.3
Pohang_Plant,ssp126,far,etccdi_sdii,15.3
Pohang_Plant,ssp126,far,etccdi_su,36.5
Pohang_Plant,ssp126,far,etccdi_tnn,8.6
Pohang_Plant,ssp126,far,etccdi_tr,62.3
Pohang_Plant,ssp126,far,etccdi_txx,20.5
Pohang_Plant,ssp126,far,etccdi_wbgt,14.66
Pohang_Plant,ssp126,far,etccdi_wsdi,38.4
Pohang_Plant,ssp126,mid,etccdi_cdd,30.7
Pohang_Plant,ssp126,mid,etccdi_cwd,5.9
Pohang_Plant,ssp126,mid,etccdi_fd,8.3
Pohang_Plant,ssp126,mid,etccdi_r95p,388.47
Pohang_Plant,ssp126,mid,etccdi_rx1day,43.49
Pohang_Plant,ssp126,mid,etccdi_rx5day,67.93
Pohang_Plant,ssp126,mid,etccdi_sdii,13.94
Pohang_Plant,ssp126,mid,etccdi_su,31.5
Pohang_Plant,ssp126,mid,etccdi_tnn,8.32
Pohang_Plant,ssp126,mid,etccdi_tr,55.4
Pohang_Plant,ssp126,mid,etccdi_txx,20.38
Pohang_Plant,ssp126,mid,etccdi_wbgt,14.42
Pohang_Plant,ssp126,mid,etccdi_wsdi,32.2
Pohang_Plant,ssp126,near,etccdi_cdd,29.2
Pohang_Plant,ssp126,near,etccdi_cwd,5.9
Pohang_Plant,ssp126,near,etccdi_fd,6.3
Pohang_Plant,ssp126,near,etccdi_r95p,391.44
Pohang_Plant,ssp126,near,etccdi_rx1day,44.77
Pohang_Plant,ssp126,near,etccdi_rx5day,69.53
Pohang_Plant,ssp126,near,etccdi_sdii,15.05
Pohang_Plant,ssp126,near,etccdi_su,21.4
Pohang_Plant,ssp126,near,etccdi_tnn,7.85
Pohang_Plant,ssp126,near,etccdi_tr,47.8
Pohang_Plant,ssp126,near,etccdi_txx,19.83
Pohang_Plant,ssp126,near,etccdi_wbgt,13.84
Pohang_Plant,ssp126,near,etccdi_wsdi,24.4
Pohang_Plant,ssp245,baseline,etccdi_cdd,28.7
Pohang_Plant,ssp245,baseline,etccdi_cwd,5.2
Pohang_Plant,ssp245,baseline,etccdi_fd,12.3
Pohang_Plant,ssp245,baseline,etccdi_r95p,279.25
Pohang_Plant,ssp245,baseline,etccdi_rx1day,42.18
Pohang_Plant,ssp245,baseline,etccdi_rx5day,63.52
Pohang_Plant,ssp245,baseline,etccdi_sdii,14.08
Pohang_Plant,ssp245,baseline,etccdi_su,11.1
Pohang_Plant,ssp245,baseline,etccdi_tnn,6.74
Pohang_Plant,ssp245,baseline,etccdi_tr,36.0
Pohang_Plant,ssp245,baseline,etccdi_txx,18.88
Pohang_Plant,ssp245,baseline,etccdi_wbgt,12.98
Pohang_Plant,ssp245,baseline,etccdi_wsdi,10.5
Pohang_Plant,ssp245,end,etccdi_cdd,23.6
Pohang_Plant,ssp245,end,etccdi_cwd,5.7
Pohang_Plant,ssp245,end,etccdi_fd,3.6
Pohang_Plant,ssp245,end,etccdi_r95p,449.73
Pohang_Plant,ssp245,end,etccdi_rx1day,44.86
Pohang_Plant,ssp245,end,etccdi_rx5day,69.97
Pohang_Plant,ssp245,end,etccdi_sdii,13.97
Pohang_Plant,ssp245,end,etccdi_su,54.6
Pohang_Plant,ssp245,end,etccdi_tnn,9.43
Pohang_Plant,ssp245,end,etccdi_tr,77.9
Pohang_Plant,ssp245,end,etccdi_txx,21.08
Pohang_Plant,ssp245,end,etccdi_wbgt,15.16
Pohang_Plant,ssp245,end,etccdi_wsdi,57.0
Pohang_Plant,ssp245,far,etccdi_cdd,29.4
Pohang_Plant,ssp245,far,etccdi_cwd,5.7
Pohang_Plant,ssp245,far,etccdi_fd,2.5
Pohang_Plant,ssp245,far,etccdi_r95p,479.04
Pohang_Plant,ssp245,far,etccdi_rx1day,47.57
Pohang_Plant,ssp245,far,etccdi_rx5day,77.89
Pohang_Plant,ssp245,far,etccdi_sdii,15.87
Pohang_Plant,ssp245,far,etccdi_su,60.3
Pohang_Plant,ssp245,far,etccdi_tnn,9.11
Pohang_Plant,ssp245,far,etccdi_tr,83.0
Pohang_Plant,ssp245,far,etccdi_txx,21.33
Pohang_Plant,ssp245,far,etccdi_wbgt,15.39
Pohang_Plant,ssp245,far,etccdi_wsdi,62.5
Pohang_Plant,ssp245,mid,etccdi_cdd,22.2
Pohang_Plant,ssp245,mid,etccdi_cwd,7.0
Pohang_Plant,ssp245,mid,etccdi_fd,4.4
Pohang_Plant,ssp245,mid,etccdi_r95p,521.15
Pohang_Plant,ssp245,mid,etccdi_rx1day,50.33
Pohang_Plant,ssp245,mid,etccdi_rx5day,85.56
Pohang_Plant,ssp245,mid,etccdi_sdii,15.07
Pohang_Plant,ssp245,mid,etccdi_su,43.2
Pohang_Plant,ssp245,mid,etccdi_tnn,8.69
Pohang_Plant,ssp245,mid,etccdi_tr,66.1
Pohang_Plant,ssp245,mid,etccdi_txx,20.6
Pohang_Plant,ssp245,mid,etccdi_wbgt,14.75
Pohang_Plant,ssp245,mid,etccdi_wsdi,43.1
Pohang_Plant,ssp245,near,etccdi_cdd,27.4
Pohang_Plant,ssp245,near,etccdi_cwd,6.1
Pohang_Plant,ssp245,near,etccdi_fd,9.9
Pohang_Plant,ssp245,near,etccdi_r95p,421.33
Pohang_Plant,ssp245,near,etccdi_rx1day,42.65
Pohang_Plant,ssp245,near,etccdi_rx5day,72.25
Pohang_Plant,ssp245,near,etccdi_sdii,13.76
Pohang_Plant,ssp245,near,etccdi_su,13.1
Pohang_Plant,ssp245,near,etccdi_tnn,7.46
Pohang_Plant,ssp245,near,etccdi_tr,39.1
Pohang_Plant,ssp245,near,etccdi_txx,19.38
Pohang_Plant,ssp245,near,etccdi_wbgt,13.46
Pohang_Plant,ssp245,near,etccdi_wsdi,13.8
Pohang_Plant,ssp370,baseline,etccdi_cdd,26.3
Pohang_Plant,ssp370,baseline,etccdi_cwd,5.6
Pohang_Plant,ssp370,baseline,etccdi_fd,15.2
Pohang_Plant,ssp370,baseline,etccdi_r95p,270.15
Pohang_Plant,ssp370,baseline,etccdi_rx1day,40.43
Pohang_Plant,ssp370,baseline,etccdi_rx5day,61.67
Pohang_Plant,ssp370,baseline,etccdi_sdii,13.11
Pohang_Plant,ssp370,baseline,etccdi_su,10.3
Pohang_Plant,ssp370,baseline,etccdi_tnn,6.74
Pohang_Plant,ssp370,baseline,etccdi_tr,32.2
Pohang_Plant,ssp370,baseline,etccdi_txx,18.96
Pohang_Plant,ssp370,baseline,etccdi_wbgt,13.04
Pohang_Plant,ssp370,baseline,etccdi_wsdi,12.2
Pohang_Plant,ssp370,end,etccdi_cdd,26.7
Pohang_Plant,ssp370,end,etccdi_cwd,8.2
Pohang_Plant,ssp370,end,etccdi_fd,1.3
Pohang_Plant,ssp370,end,etccdi_r95p,707.72
Pohang_Plant,ssp370,end,etccdi_rx1day,51.7
Pohang_Plant,ssp370,end,etccdi_rx5day,88.17
Pohang_Plant,ssp370,end,etccdi_sdii,17.11
Pohang_Plant,ssp370,end,etccdi_su,96.9
Pohang_Plant,ssp370,end,etccdi_tnn,10.91
Pohang_Plant,ssp370,end,etccdi_tr,111.7
Pohang_Plant,ssp370,end,etccdi_txx,22.68
Pohang_Plant,ssp370,end,etccdi_wbgt,16.82
Pohang_Plant,ssp370,end,etccdi_wsdi,92.9
Pohang_Plant,ssp370,far,etccdi_cdd,20.7
Pohang_Plant,ssp370,far,etccdi_cwd,8.0
Pohang_Plant,ssp370,far,etccdi_fd,1.8
Pohang_Plant,ssp370,far,etccdi_r95p,712.92
Pohang_Plant,ssp370,far,etccdi_rx1day,54.07
Pohang_Plant,ssp370,far,etccdi_rx5day,91.29
Pohang_Plant,ssp370,far,etccdi_sdii,17.38
Pohang_Plant,ssp370,far,etccdi_su,81.0
Pohang_Plant,ssp370,far,etccdi_tnn,10.39
Pohang_Plant,ssp370,far,etccdi_tr,99.6
Pohang_Plant,ssp370,far,etccdi_txx,22.34
Pohang_Plant,ssp370,far,etccdi_wbgt,16.38
Pohang_Plant,ssp370,far,etccdi_wsdi,78.7
Pohang_Plant,ssp370,mid,etccdi_cdd,31.5
Pohang_Plant,ssp370,mid,etccdi_cwd,6.7
Pohang_Plant,ssp370,mid,etccdi_fd,9.8
Pohang_Plant,ssp370,mid,etccdi_r95p,486.01
Pohang_Plant,ssp370,mid,etccdi_rx1day,46.58
Pohang_Plant,ssp370,mid,etccdi_rx5day,78.98
Pohang_Plant,ssp370,mid,etccdi_sdii,14.75
Pohang_Plant,ssp370,mid,etccdi_su,32.9
Pohang_Plant,ssp370,mid,etccdi_tnn,8.34
Pohang_Plant,ssp370,mid,etccdi_tr,64.2
Pohang_Plant,ssp370,mid,etccdi_txx,20.35
Pohang_Plant,ssp370,mid,etccdi_wbgt,14.47
Pohang_Plant,ssp370,mid,etccdi_wsdi,36.8
Pohang_Plant,ssp370,near,etccdi_cdd,22.9
Pohang_Plant,ssp370,near,etccdi_cwd,6.2
Pohang_Plant,ssp370,near,etccdi_fd,7.3
Pohang_Plant,ssp370,near,etccdi_r95p,437.33
Pohang_Plant,ssp370,near,etccdi_rx1day,45.78
Pohang_Plant,ssp370,near,etccdi_rx5day,78.26
Pohang_Plant,ssp370,near,etccdi_sdii,14.95
Pohang_Plant,ssp370,near,etccdi_su,17.2
Pohang_Plant,ssp370,near,etccdi_tnn,7.63
Pohang_Plant,ssp370,near,etccdi_tr,44.8
Pohang_Plant,ssp370,near,etccdi_txx,19.84
Pohang_Plant,ssp370,near,etccdi_wbgt,13.92
Pohang_Plant,ssp370,near,etccdi_wsdi,15.3
Pohang_Plant,ssp585,baseline,etccdi_cdd,22.4
Pohang_Plant,ssp585,baseline,etccdi_cwd,7.0
Pohang_Plant,ssp585,baseline,etccdi_fd,16.2
Pohang_Plant,ssp585,baseline,etccdi_r95p,389.78
Pohang_Plant,ssp585,baseline,etccdi_rx1day,44.76
Pohang_Plant,ssp585,baseline,etccdi_rx5day,70.96
Pohang_Plant,ssp585,baseline,etccdi_sdii,14.18
Pohang_Plant,ssp585,baseline,etccdi_su,11.9
Pohang_Plant,ssp585,baseline,etccdi_tnn,6.87
Pohang_Plant,ssp585,baseline,etccdi_tr,38.5
Pohang_Plant,ssp585,baseline,etccdi_txx,19.12
Pohang_Plant,ssp585,baseline,etccdi_wbgt,13.15
Pohang_Plant,ssp585,baseline,etccdi_wsdi,11.0
Pohang_Plant,ssp585,end,etccdi_cdd,28.6
Pohang_Plant,ssp585,end,etccdi_cwd,7.6
Pohang_Plant,ssp585,end,etccdi_fd,0.0
Pohang_Plant,ssp585,end,etccdi_r95p,832.58
Pohang_Plant,ssp585,end,etccdi_rx1day,62.07
Pohang_Plant,ssp585,end,etccdi_rx5day,101.06
Pohang_Plant,ssp585,end,etccdi_sdii,19.1
Pohang_Plant,ssp585,end,etccdi_su,121.5
Pohang_Plant,ssp585,end,etccdi_tnn,12.15
Pohang_Plant,ssp585,end,etccdi_tr,138.7
Pohang_Plant,ssp585,end,etccdi_txx,24.12
Pohang_Plant,ssp585,end,etccdi_wbgt,18.1
Pohang_Plant,ssp585,end,etccdi_wsdi,113.6
Pohang_Plant,ssp585,far,etccdi_cdd,31.2
Pohang_Plant,ssp585,far,etccdi_cwd,6.4
Pohang_Plant,ssp585,far,etccdi_fd,0.3
Pohang_Plant,ssp585,far,etccdi_r95p,689.52
Pohang_Plant,ssp585,far,etccdi_rx1day,55.43
Pohang_Plant,ssp585,far,etccdi_rx5day,91.09
Pohang_Plant,ssp585,far,etccdi_sdii,17.81
Pohang_Plant,ssp585,far,etccdi_su,105.5
Pohang_Plant,ssp585,far,etccdi_tnn,11.55
Pohang_Plant,ssp585,far,etccdi_tr,123.5
Pohang_Plant,ssp585,far,etccdi_txx,23.48
Pohang_Plant,ssp585,far,etccdi_wbgt,17.29
Pohang_Plant,ssp585,far,etccdi_wsdi,98.2
Pohang_Plant,ssp585,mid,etccdi_cdd,27.2
Pohang_Plant,ssp585,mid,etccdi_cwd,5.8
Pohang_Plant,ssp585,mid,etccdi_fd,4.2
Pohang_Plant,ssp585,mid,etccdi_r95p,556.96
