site,country,ssp,variable,period,ens_mean,ens_median,ens_p10,ens_p90,lat,lon
Gwangyang_Plant,KOR,ssp585,sfcWind,far,5.6321,5.6321,5.6321,5.6321,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,tas,far,17.55,17.3283,15.4479,20.3651,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,tasmax,far,30.8719,30.7133,27.2137,33.6458,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,tasmin,far,14.7871,14.6071,12.1184,18.4524,34.9393,127.6961
Iksan_Plant,KOR,ssp126,evspsbl,far,31.961,31.961,31.961,31.961,35.9333,127.0167
Iksan_Plant,KOR,ssp126,pr,far,43.7203,43.229,37.0579,48.8649,35.9333,127.0167
Iksan_Plant,KOR,ssp126,prsn,far,0.2269,0.2269,0.2269,0.2269,35.9333,127.0167
Iksan_Plant,KOR,ssp126,sfcWind,far,4.2367,4.2367,4.2367,4.2367,35.9333,127.0167
Iksan_Plant,KOR,ssp126,tas,far,13.7431,13.7084,11.55,15.7823,35.9333,127.0167
Iksan_Plant,KOR,ssp126,tasmax,far,29.1654,28.8067,26.6274,31.5609,35.9333,127.0167
Iksan_Plant,KOR,ssp126,tasmin,far,10.6493,10.9965,7.4815,14.1983,35.9333,127.0167
Iksan_Plant,KOR,ssp245,evspsbl,far,31.8359,31.8359,31.8359,31.8359,35.9333,127.0167
Iksan_Plant,KOR,ssp245,pr,far,46.1607,45.4811,38.3796,54.5927,35.9333,127.0167
Iksan_Plant,KOR,ssp245,prsn,far,0.1021,0.1021,0.1021,0.1021,35.9333,127.0167
Iksan_Plant,KOR,ssp245,sfcWind,far,4.1261,4.1261,4.1261,4.1261,35.9333,127.0167
Iksan_Plant,KOR,ssp245,tas,far,14.5834,14.6103,12.4693,16.3481,35.9333,127.0167
Iksan_Plant,KOR,ssp245,tasmax,far,29.785,29.6606,26.7995,32.1325,35.9333,127.0167
Iksan_Plant,KOR,ssp245,tasmin,far,11.5236,11.7593,8.4262,14.8058,35.9333,127.0167
Iksan_Plant,KOR,ssp370,evspsbl,far,31.1763,31.1763,31.1763,31.1763,35.9333,127.0167
Iksan_Plant,KOR,ssp370,pr,far,44.7105,41.9966,36.3637,53.3084,35.9333,127.0167
Iksan_Plant,KOR,ssp370,prsn,far,0.0936,0.0936,0.0936,0.0936,35.9333,127.0167
Iksan_Plant,KOR,ssp370,sfcWind,far,4.1381,4.1381,4.1381,4.1381,35.9333,127.0167
Iksan_Plant,KOR,ssp370,tas,far,15.2071,15.1278,13.7169,16.4789,35.9333,127.0167
Iksan_Plant,KOR,ssp370,tasmax,far,30.5633,30.3718,27.4369,34.3767,35.9333,127.0167
Iksan_Plant,KOR,ssp370,tasmin,far,11.9665,12.2036,9.1816,14.9618,35.9333,127.0167
Iksan_Plant,KOR,ssp585,evspsbl,far,33.6242,33.6242,33.6242,33.6242,35.9333,127.0167
Iksan_Plant,KOR,ssp585,pr,far,48.9454,47.8267,42.4343,57.3554,35.9333,127.0167
Iksan_Plant,KOR,ssp585,prsn,far,0.0571,0.0571,0.0571,0.0571,35.9333,127.0167
Iksan_Plant,KOR,ssp585,sfcWind,far,4.1317,4.1317,4.1317,4.1317,35.9333,127.0167
Iksan_Plant,KOR,ssp585,tas,far,16.3488,16.2997,14.6128,18.6722,35.9333,127.0167
Iksan_Plant,KOR,ssp585,tasmax,far,31.342,31.7993,27.7693,33.9078,35.9333,127.0167
Iksan_Plant,KOR,ssp585,tasmin,far,13.0744,12.8972,9.5447,16.2788,35.9333,127.0167
Jianyang_Carbon,CHN,ssp126,evspsbl,far,37.3168,37.3168,37.3168,37.3168,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,pr,far,53.7697,45.6786,36.265,80.05,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,prsn,far,1.7363,1.7363,1.7363,1.7363,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,sfcWind,far,1.2021,1.2021,1.2021,1.2021,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,tas,far,14.1735,14.5156,12.393,15.7825,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,tasmax,far,27.11,26.2254,24.4965,30.1489,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,tasmin,far,9.5157,9.5574,6.459,12.196,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,evspsbl,far,36.6918,36.6918,36.6918,36.6918,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,pr,far,50.9392,43.6002,34.8502,74.5154,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,prsn,far,1.1609,1.1609,1.1609,1.1609,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,sfcWind,far,1.1754,1.1754,1.1754,1.1754,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,tas,far,14.905,15.3453,13.2173,16.1944,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,tasmax,far,28.1733,27.3987,25.2143,31.9706,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,tasmin,far,10.2196,10.2127,7.1245,12.5861,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,evspsbl,far,35.0428,35.0428,35.0428,35.0428,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,pr,far,48.9591,42.0708,34.5232,73.1057,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,prsn,far,0.8021,0.8021,0.8021,0.8021,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,sfcWind,far,1.1868,1.1868,1.1868,1.1868,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,tas,far,15.5056,15.6408,13.8367,17.0633,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,tasmax,far,29.1271,27.4757,25.7295,33.2969,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,tasmin,far,10.3555,10.5863,7.3787,12.5739,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,evspsbl,far,36.6625,36.6625,36.6625,36.6625,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,pr,far,52.7782,47.0731,35.6499,78.988,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,prsn,far,0.9206,0.9206,0.9206,0.9206,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,sfcWind,far,1.1597,1.1597,1.1597,1.1597,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,tas,far,16.6512,16.8452,14.5416,18.3041,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,tasmax,far,30.1173,30.2632,26.7949,33.6682,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,tasmin,far,11.7425,11.6985,8.541,13.9752,26.7587,104.4734
MaSteel_OCI,CHN,ssp126,evspsbl,far,37.9879,37.9879,37.9879,37.9879,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,pr,far,47.5188,47.6932,37.2977,57.7816,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,prsn,far,0.286,0.286,0.286,0.286,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,sfcWind,far,2.6243,2.6243,2.6243,2.6243,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,tas,far,16.8509,16.7902,15.2777,18.4569,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,tasmax,far,34.0725,34.0318,31.047,37.5703,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,tasmin,far,12.4603,12.8794,10.9446,14.3887,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,evspsbl,far,37.8679,37.8679,37.8679,37.8679,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,pr,far,47.3387,48.4439,39.4566,58.0783,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,prsn,far,0.1982,0.1982,0.1982,0.1982,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,sfcWind,far,2.5591,2.5591,2.5591,2.5591,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,tas,far,17.7096,17.6768,16.1471,19.2367,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,tasmax,far,34.8398,34.4428,31.1296,38.5766,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,tasmin,far,13.3576,13.6651,11.4027,15.5139,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,evspsbl,far,36.6101,36.6101,36.6101,36.6101,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,pr,far,46.7132,49.6437,36.8439,58.5447,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,prsn,far,0.1566,0.1566,0.1566,0.1566,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,sfcWind,far,2.5201,2.5201,2.5201,2.5201,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,tas,far,17.9784,17.7233,16.5725,19.455,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,tasmax,far,35.5841,35.268,31.8968,39.4637,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,tasmin,far,13.3729,13.669,11.9524,15.0449,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,evspsbl,far,38.0953,38.0953,38.0953,38.0953,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,pr,far,49.4232,49.34,38.4512,60.7769,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,prsn,far,0.2374,0.2374,0.2374,0.2374,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,sfcWind,far,2.5866,2.5866,2.5866,2.5866,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,tas,far,19.3788,19.4954,17.439,21.2281,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,tasmax,far,36.7388,36.6429,32.1929,40.4556,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,tasmin,far,14.9855,15.4148,12.7155,17.5735,31.6839,118.5127
OCI_Dream_Seoul,KOR,ssp126,evspsbl,far,29.1103,29.1103,29.1103,29.1103,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,pr,far,40.3558,39.7254,35.3424,49.2041,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,prsn,far,0.5675,0.5675,0.5675,0.5675,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,sfcWind,far,2.5284,2.5284,2.5284,2.5284,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,tas,far,11.874,11.9722,10.3272,13.4669,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,tasmax,far,29.3275,28.462,26.9493,32.5787,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,tasmin,far,7.8974,8.3903,6.2951,9.7058,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,evspsbl,far,30.4255,30.4255,30.4255,30.4255,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,pr,far,42.524,45.1655,34.8089,48.8355,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,prsn,far,0.2621,0.2621,0.2621,0.2621,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,sfcWind,far,2.4499,2.4499,2.4499,2.4499,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,tas,far,12.7557,12.8518,11.1951,14.2502,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,tasmax,far,30.1904,29.5234,27.9014,33.6102,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,tasmin,far,8.8273,9.3009,7.2807,10.6284,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,evspsbl,far,29.3741,29.3741,29.3741,29.3741,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,pr,far,40.752,40.9438,33.6675,50.3694,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,prsn,far,0.2045,0.2045,0.2045,0.2045,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,sfcWind,far,2.4361,2.4361,2.4361,2.4361,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,tas,far,13.3952,13.3076,12.1065,14.8362,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,tasmax,far,31.0271,30.2972,28.702,34.5564,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,tasmin,far,9.2706,9.48,8.338,11.4071,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,evspsbl,far,30.7409,30.7409,30.7409,30.7409,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,pr,far,44.6752,44.7629,36.1989,52.4481,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,prsn,far,0.0819,0.0819,0.0819,0.0819,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,sfcWind,far,2.454,2.454,2.454,2.454,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,tas,far,14.6323,14.4552,12.688,16.5235,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,tasmax,far,31.9248,31.5403,28.9205,35.1704,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,tasmin,far,10.5466,10.9898,8.4031,12.7777,37.5172,126.9
OCI_HQ_Seoul,KOR,ssp126,evspsbl,far,29.1103,29.1103,29.1103,29.1103,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp126,pr,far,40.3558,39.7254,35.3424,49.2041,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp126,prsn,far,0.5675,0.5675,0.5675,0.5675,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp126,sfcWind,far,2.5284,2.5284,2.5284,2.5284,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp126,tas,far,11.874,11.9722,10.3272,13.4669,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp126,tasmax,far,29.3275,28.462,26.9493,32.5787,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp126,tasmin,far,7.8974,8.3903,6.2951,9.7058,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,evspsbl,far,30.4255,30.4255,30.4255,30.4255,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,pr,far,42.524,45.1655,34.8089,48.8355,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,prsn,far,0.2621,0.2621,0.2621,0.2621,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,sfcWind,far,2.4499,2.4499,2.4499,2.4499,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,tas,far,12.7557,12.8518,11.1951,14.2502,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,tasmax,far,30.1904,29.5234,27.9014,33.6102,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,tasmin,far,8.8273,9.3009,7.2807,10.6284,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,evspsbl,far,29.3741,29.3741,29.3741,29.3741,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,pr,far,40.752,40.9438,33.6675,50.3694,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,prsn,far,0.2045,0.2045,0.2045,0.2045,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,sfcWind,far,2.4361,2.4361,2.4361,2.4361,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,tas,far,13.3952,13.3076,12.1065,14.8362,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,tasmax,far,31.0271,30.2972,28.702,34.5564,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,tasmin,far,9.2706,9.48,8.338,11.4071,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,evspsbl,far,30.7409,30.7409,30.7409,30.7409,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,pr,far,44.6752,44.7629,36.1989,52.4481,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,prsn,far,0.0819,0.0819,0.0819,0.0819,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,sfcWind,far,2.454,2.454,2.454,2.454,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,tas,far,14.6323,14.4552,12.688,16.5235,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,tasmax,far,31.9248,31.5403,28.9205,35.1704,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,tasmin,far,10.5466,10.9898,8.4031,12.7777,37.5649,126.9793
OCI_Japan_Tokyo,JPN,ssp126,evspsbl,far,38.3858,38.3858,38.3858,38.3858,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp126,pr,far,63.3458,62.534,49.0766,77.9731,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp126,prsn,far,0.2419,0.2419,0.2419,0.2419,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp126,sfcWind,far,2.4836,2.4836,2.4836,2.4836,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp126,tas,far,15.6881,15.9264,13.1255,18.5499,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp126,tasmax,far,28.3676,28.2611,26.7119,30.05,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp126,tasmin,far,12.8956,13.3292,9.6521,16.2707,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,evspsbl,far,36.3267,36.3267,36.3267,36.3267,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,pr,far,62.4166,63.6671,48.2782,73.0953,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,prsn,far,0.1223,0.1223,0.1223,0.1223,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,sfcWind,far,2.4002,2.4002,2.4002,2.4002,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,tas,far,16.4607,16.5923,13.8829,19.0658,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,tasmax,far,29.1473,28.9193,27.1653,31.1455,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,tasmin,far,13.6757,14.1159,10.2027,16.8617,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,evspsbl,far,35.6621,35.6621,35.6621,35.6621,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,pr,far,61.8407,61.6872,45.0952,74.1197,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,prsn,far,0.1126,0.1126,0.1126,0.1126,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,sfcWind,far,2.3768,2.3768,2.3768,2.3768,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,tas,far,17.0648,17.2487,14.7099,19.4859,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,tasmax,far,29.8011,29.8196,28.0821,32.1018,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,tasmin,far,13.9391,14.4766,10.8296,16.8115,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,evspsbl,far,37.2137,37.2137,37.2137,37.2137,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,pr,far,63.7727,65.8674,52.4109,73.3125,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,prsn,far,0.0793,0.0793,0.0793,0.0793,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,sfcWind,far,2.4028,2.4028,2.4028,2.4028,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,tas,far,18.2794,17.9009,15.3137,20.8277,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,tasmax,far,30.6774,31.1174,28.3179,32.5267,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,tasmin,far,15.1644,15.7038,11.7208,18.0612,35.6762,139.6503
OCI_RnD_Seongnam,KOR,ssp126,evspsbl,far,31.3451,31.3451,31.3451,31.3451,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp126,pr,far,40.8238,40.3749,36.0011,45.8461,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp126,prsn,far,0.2507,0.2507,0.2507,0.2507,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp126,sfcWind,far,3.7105,3.7105,3.7105,3.7105,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp126,tas,far,12.2745,12.4044,10.3272,14.2531,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp126,tasmax,far,29.4422,30.1087,26.9541,32.5092,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp126,tasmin,far,8.5784,8.8909,5.4721,12.3121,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,evspsbl,far,31.607,31.607,31.607,31.607,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,pr,far,43.7308,43.8688,36.7192,49.7072,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,prsn,far,0.1922,0.1922,0.1922,0.1922,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,sfcWind,far,3.6211,3.6211,3.6211,3.6211,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,tas,far,13.1387,13.0343,11.1951,14.9835,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,tasmax,far,30.0594,30.9332,27.9014,32.3893,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,tasmin,far,9.4916,9.423,6.3746,13.212,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,evspsbl,far,30.8233,30.8233,30.8233,30.8233,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,pr,far,42.82,44.2472,35.1963,47.8468,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,prsn,far,0.1787,0.1787,0.1787,0.1787,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,sfcWind,far,3.6015,3.6015,3.6015,3.6015,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,tas,far,13.7275,13.536,12.0395,14.8362,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,tasmax,far,31.0293,30.7151,29.0913,34.0235,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,tasmin,far,9.7781,10.1083,6.8245,12.5346,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,evspsbl,far,32.9765,32.9765,32.9765,32.9765,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,pr,far,45.6535,44.6537,38.4254,54.2831,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,prsn,far,0.0944,0.0944,0.0944,0.0944,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,sfcWind,far,3.5904,3.5904,3.5904,3.5904,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,tas,far,14.951,14.7713,12.5648,17.8275,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,tasmax,far,31.7666,32.3384,28.9205,34.512,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,tasmin,far,11.153,11.1812,7.6908,14.841,37.3219,127.119
OCI_Shanghai,CHN,ssp126,evspsbl,far,38.2512,38.2512,38.2512,38.2512,31.2304,121.4737
OCI_Shanghai,CHN,ssp126,pr,far,45.2091,44.0935,33.0418,58.5828,31.2304,121.4737
OCI_Shanghai,CHN,ssp126,prsn,far,0.0032,0.0032,0.0032,0.0032,31.2304,121.4737
OCI_Shanghai,CHN,ssp126,sfcWind,far,3.5396,3.5396,3.5396,3.5396,31.2304,121.4737
OCI_Shanghai,CHN,ssp126,tas,far,17.9463,18.142,16.7587,18.9953,31.2304,121.4737
OCI_Shanghai,CHN,ssp126,tasmax,far,31.118,31.3505,27.8162,35.8163,31.2304,121.4737
OCI_Shanghai,CHN,ssp126,tasmin,far,15.5835,15.4687,13.9695,17.6436,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,evspsbl,far,38.0709,38.0709,38.0709,38.0709,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,pr,far,44.9779,43.7716,31.4641,59.4207,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,prsn,far,0.0013,0.0013,0.0013,0.0013,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,sfcWind,far,3.4528,3.4528,3.4528,3.4528,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,tas,far,18.651,18.7315,17.325,19.92,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,tasmax,far,31.7529,31.8179,27.7045,36.7787,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,tasmin,far,16.3214,16.4054,14.5656,18.3564,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,evspsbl,far,36.1233,36.1233,36.1233,36.1233,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,pr,far,43.2804,41.6728,30.2183,60.9192,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,prsn,far,0.0004,0.0004,0.0004,0.0004,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,sfcWind,far,3.3529,3.3529,3.3529,3.3529,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,tas,far,19.0744,19.0164,17.9487,20.6832,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,tasmax,far,31.652,31.1939,27.9378,37.0557,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,tasmin,far,16.7329,16.8741,14.7345,17.4027,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,evspsbl,far,38.5033,38.5033,38.5033,38.5033,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,pr,far,44.9114,44.2399,31.8359,57.6993,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,prsn,far,0.0005,0.0005,0.0005,0.0005,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,sfcWind,far,3.4342,3.4342,3.4342,3.4342,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,tas,far,20.1693,20.5407,18.5345,21.6431,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,tasmax,far,33.5278,33.6679,28.7104,38.4709,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,tasmin,far,17.7545,17.836,15.9609,19.9055,31.2304,121.4737
Philko_Makati,PHL,ssp126,evspsbl,far,47.4409,47.4409,47.4409,47.4409,14.5995,120.9842
Philko_Makati,PHL,ssp126,pr,far,72.5733,73.9959,56.0355,87.8508,14.5995,120.9842
Philko_Makati,PHL,ssp126,prsn,far,0.0,0.0,0.0,0.0,14.5995,120.9842
Philko_Makati,PHL,ssp126,sfcWind,far,2.9248,2.9248,2.9248,2.9248,14.5995,120.9842
Philko_Makati,PHL,ssp126,tas,far,27.4298,27.4976,26.2836,28.7012,14.5995,120.9842
Philko_Makati,PHL,ssp126,tasmax,far,32.91,33.5672,28.6588,35.0539,14.5995,120.9842
Philko_Makati,PHL,ssp126,tasmin,far,25.48,25.981,23.6556,27.1421,14.5995,120.9842
Philko_Makati,PHL,ssp245,evspsbl,far,46.5722,46.5722,46.5722,46.5722,14.5995,120.9842
Philko_Makati,PHL,ssp245,pr,far,74.5516,78.6337,59.0506,88.2475,14.5995,120.9842
Philko_Makati,PHL,ssp245,prsn,far,0.0,0.0,0.0,0.0,14.5995,120.9842
Philko_Makati,PHL,ssp245,sfcWind,far,2.9537,2.9537,2.9537,2.9537,14.5995,120.9842
Philko_Makati,PHL,ssp245,tas,far,28.1357,28.2605,26.8005,29.5904,14.5995,120.9842
Philko_Makati,PHL,ssp245,tasmax,far,33.5513,33.8484,29.1726,35.58,14.5995,120.9842
Philko_Makati,PHL,ssp245,tasmin,far,26.312,26.447,24.4605,27.9619,14.5995,120.9842
Philko_Makati,PHL,ssp370,evspsbl,far,44.9185,44.9185,44.9185,44.9185,14.5995,120.9842
Philko_Makati,PHL,ssp370,pr,far,71.7651,66.1723,56.8796,90.3945,14.5995,120.9842
Philko_Makati,PHL,ssp370,prsn,far,0.0,0.0,0.0,0.0,14.5995,120.9842
Philko_Makati,PHL,ssp370,sfcWind,far,2.972,2.972,2.972,2.972,14.5995,120.9842
Philko_Makati,PHL,ssp370,tas,far,28.6486,28.6397,27.3838,30.2656,14.5995,120.9842
